Plot Title: H04,,,,,,,,,,
#,"Date Time, GMT-05:00","Pressure, mbar (LGR S/N: 21089116, SEN S/N: 21071446, LBL: 04BP)","Temp, °C (LGR S/N: 21089116, SEN S/N: 21079934, LBL: 04OT)","Rain, mm (LGR S/N: 21089116, SEN S/N: 21084777, LBL: 04Precip)","Solar Radiation, W/m² (LGR S/N: 21089116, SEN S/N: 21079806, LBL: 04Pyro)","RH, % (LGR S/N: 21089116, SEN S/N: 21079934, LBL: 04RH)","Wind Direction, ø (LGR S/N: 21089116, SEN S/N: 21057088, LBL: 04WDir)","Gust Speed, m/s (LGR S/N: 21089116, SEN S/N: 21057142, LBL: 04WGust)","Wind Speed, m/s (LGR S/N: 21089116, SEN S/N: 21057142, LBL: 04WSp)","Batt, V (LGR S/N: 21089116)"
2604,11/20/2021 11:37,970.24,-1.313,0,66.13,80.92,225.2,0,0,4.3642
2605,11/20/2021 11:47,970.52,-1.1651,0,61,79.93,245.29,0,0,4.3618
2606,11/20/2021 11:57,970.59,-1.026,0,36.87,79.24,250.91,0,0,4.3612
2607,11/20/2021 12:07,970.6,-0.893,0,35.86,78.02,22.08,0,0,4.3673
2608,11/20/2021 12:17,970.51,-0.6393,0,47.63,77.2,95.08,0,0,4.3576
2609,11/20/2021 12:27,970.08,-0.0769,0,148.5,75.45,263.53,0,0,4.3901
2610,11/20/2021 12:37,969.87,0.4723,0,101.99,73.55,288.64,0,0,4.372
2611,11/20/2021 12:47,970.36,0.6598,0,43.98,72.93,21.65,0,0,4.3594
2612,11/20/2021 12:57,970.04,1.2425,0,170.75,72.02,22.92,0,0,4.3769
2613,11/20/2021 13:07,969.63,1.5964,0,138.38,69.72,22.5,0.151,0,4.3696
2614,11/20/2021 13:17,969.69,1.3847,0,59.13,71.74,22.5,0.05,0,4.3546
2615,11/20/2021 13:27,970.21,1.273,0,38,70.39,22.5,0.1,0,4.3907
2616,11/20/2021 13:37,970.37,1.2866,0,36.61,69.91,136.75,0.101,0,4.3624
2617,11/20/2021 13:47,970.45,1.254,0,37.26,70.66,301.8,0.2,0,4.36
2618,11/20/2021 13:57,970.46,1.2975,0,49.5,69.99,266.18,0.502,0.05,4.369
2619,11/20/2021 14:07,970.59,1.4227,0,36.87,69.83,299.03,0.201,0,4.3588
2620,11/20/2021 14:17,970.63,1.5965,0,35.01,69.42,257.21,0.251,0,4.3678
2621,11/20/2021 14:27,970.69,1.4662,0,34.23,71.1,242.9,0.05,0,4.3612
2622,11/20/2021 14:37,970.75,1.4035,0,33.39,71.46,234.18,0.151,0,4.357
2623,11/20/2021 14:47,970.82,1.6997,0,108.49,70.87,233.1,0.101,0,4.3866
2624,11/20/2021 14:57,970.78,1.5093,0,43.12,71.05,41.52,0.201,0,4.3624
2625,11/20/2021 15:07,970.72,1.7905,0,87.5,70.71,16.8,0.05,0,4.3805
2626,11/20/2021 15:17,970.76,1.999,0,67.01,68.59,145.73,0.05,0,4.369
2627,11/20/2021 15:27,970.75,1.4661,0,27.5,69.89,220.54,0.05,0,4.3582
2628,11/20/2021 15:37,970.83,1.4579,0,30.01,69.33,220.54,0,0,4.3679
2629,11/20/2021 15:47,970.88,1.1205,0,24.13,72.18,220.4,0,0,4.3606
2630,11/20/2021 15:57,970.94,0.6543,0,17.87,73.61,220.4,0,0,4.3564
2631,11/20/2021 16:07,971.02,0.5634,0,15.87,73.69,220.4,0,0,4.366
2632,11/20/2021 16:17,971.13,0.4917,0,14,73.03,163.54,0.251,0,4.3564
2633,11/20/2021 16:27,971.18,0.1929,0,11.38,73.74,78.6,0,0,4.3576
2634,11/20/2021 16:37,971.3,0.1152,0,9.13,73.03,78.6,0,0,4.3546
2635,11/20/2021 16:47,971.34,-0.0989,0,6.88,72.97,78.6,0,0,4.348
2636,11/20/2021 16:57,971.44,-0.3782,0,4.88,73.86,78.6,0,0,4.3432
2637,11/20/2021 17:07,971.49,-0.6336,0,2.98,74.72,78.6,0,0,4.3384
2638,11/20/2021 17:17,971.55,-0.9526,0,1.51,75.62,78.6,0,0,4.333
2639,11/20/2021 17:27,971.56,-1.2392,0,0.6,76.42,78.6,0,0,4.3348
2640,11/20/2021 17:37,971.58,-1.5928,0,0.6,77.44,78.6,0,0,4.3288
2641,11/20/2021 17:47,971.61,-1.9114,0,0.6,78.65,78.6,0,0,4.327
2642,11/20/2021 17:57,971.66,-2.16,0,0.6,79.49,78.6,0,0,4.3258
2643,11/20/2021 18:07,971.55,-2.3833,0,0.6,81.35,78.6,0,0,4.321
2644,11/20/2021 18:17,971.39,-2.6859,0,0.6,82.83,78.6,0,0,4.321
2645,11/20/2021 18:27,971.33,-2.7269,0,0.6,82.9,78.6,0,0,4.321
2646,11/20/2021 18:37,971.37,-2.8329,0,0.6,83.31,78.6,0,0,4.3252
2647,11/20/2021 18:47,971.4,-2.7916,0,0.6,83.42,78.6,0,0,4.321
2648,11/20/2021 18:57,971.31,-2.8121,0,0.6,83.77,78.6,0,0,4.3162
2649,11/20/2021 19:07,971.23,-2.9793,0,0.6,84.95,78.6,0,0,4.3168
2650,11/20/2021 19:17,971.31,-2.9179,0,0.6,85.55,78.6,0,0,4.315
2651,11/20/2021 19:27,971.27,-3.0321,0,0.6,86.14,78.6,0,0,4.3144
2652,11/20/2021 19:37,971.25,-3.0471,0,0.6,86.64,78.6,0,0,4.3144
2653,11/20/2021 19:47,971.21,-3.1977,0,0.6,87.49,78.6,0,0,4.309
2654,11/20/2021 19:57,971.17,-3.2033,0,0.6,88.42,78.6,0,0,4.309
2655,11/20/2021 20:07,971,-3.2538,0,0.6,88.88,78.6,0,0,4.3108
2656,11/20/2021 20:17,970.94,-3.461,0,0.6,89.67,78.6,0,0,4.3054
2657,11/20/2021 20:27,970.95,-3.3868,0,0.6,90.3,78.6,0,0,4.303
2658,11/20/2021 20:37,970.95,-3.3067,0,0.6,90.47,78.6,0,0,4.3054
2659,11/20/2021 20:47,970.94,-3.4609,0,0.6,90.73,78.6,0,0,4.303
2660,11/20/2021 20:57,970.86,-3.4399,0,0.6,91.35,78.6,0,0,4.303
2661,11/20/2021 21:07,970.83,-3.5324,0,0.6,91.67,78.6,0,0,4.303
2662,11/20/2021 21:17,970.79,-3.7768,0,0.6,92.18,78.6,0,0,4.3036
2663,11/20/2021 21:27,970.71,-3.8901,0,0.6,92.89,78.6,0,0,4.3024
2664,11/20/2021 21:37,970.79,-3.8961,0,0.6,92.98,78.6,0.05,0,4.3
2665,11/20/2021 21:47,970.8,-3.902,0,0.6,93.4,78.6,0.05,0,4.3
2666,11/20/2021 21:57,970.83,-3.923,0,0.6,93.55,78.6,0,0,4.297
2667,11/20/2021 22:07,970.77,-3.8214,0,0.6,93.64,78.6,0,0,4.297
2668,11/20/2021 22:17,970.64,-3.7829,0,0.6,93.29,78.6,0,0,4.2964
2669,11/20/2021 22:27,970.53,-3.8127,0,0.6,93.3,78.6,0.101,0,4.297
2670,11/20/2021 22:37,970.63,-3.8992,0,0.6,93.34,76.92,0.151,0,4.297
2671,11/20/2021 22:47,970.63,-3.8483,0,0.6,93.35,67.4,0,0,4.2994
2672,11/20/2021 22:57,970.57,-3.708,0,0.6,93.64,67.4,0,0,4.297
2673,11/20/2021 23:07,970.5,-3.6035,0,0.6,93.28,67.4,0,0,4.2952
2674,11/20/2021 23:17,970.47,-3.2658,0,0.6,91.75,70.76,0.101,0,4.297
2675,11/20/2021 23:27,970.28,-3.3039,0,0.6,91.32,84.2,0,0,4.291
2676,11/20/2021 23:37,970.17,-3.2774,0,0.6,90.92,84.2,0,0,4.291
2677,11/20/2021 23:47,969.88,-3.458,0,0.6,91.7,84.2,0,0,4.2934
2678,11/20/2021 23:57,969.67,-3.6512,0,0.6,92.3,128.03,0,0,4.291
2679,11/21/2021 0:07,969.5,-3.3484,0,0.6,90.92,133.5,0,0,4.291
2680,11/21/2021 0:17,969.44,-3.3215,0,0.6,90.87,91.86,0,0,4.2916
2681,11/21/2021 0:27,969.34,-3.1858,0,0.6,90.45,299.05,0,0,4.291
2682,11/21/2021 0:37,969.17,-3.2801,0,0.6,90.91,355.2,0,0,4.291
2683,11/21/2021 0:47,968.83,-2.8591,0,0.6,89.85,355.2,0,0,4.291
2684,11/21/2021 0:57,968.42,-2.6055,0,0.6,89.18,283.45,0,0,4.291
2685,11/21/2021 1:07,968.27,-2.3253,0,0.6,88.09,243.7,0,0,4.291
2686,11/21/2021 1:17,967.95,-2.2876,0,0.6,87.98,99.26,0,0,4.291
2687,11/21/2021 1:27,967.84,-2.4676,0,0.6,89.08,0.56,0,0,4.2904
2688,11/21/2021 1:37,967.58,-2.4765,0,0.6,90.02,103.19,0,0,4.2868
2689,11/21/2021 1:47,967.35,-2.1108,0,0.6,90.03,227.4,0,0,4.2862
2690,11/21/2021 1:57,967.14,-1.4614,0,0.6,88.66,169.44,0,0,4.285
2691,11/21/2021 2:07,966.98,-1.0629,0,0.6,87.42,304.07,0,0,4.285
2692,11/21/2021 2:17,966.69,-1.0119,0,0.6,87.2,130.13,0,0,4.285
2693,11/21/2021 2:27,966.42,-1.0885,0,0.6,87.17,92.36,0,0,4.288
2694,11/21/2021 2:37,966.22,-1.0942,0,0.6,86.6,91.11,0,0,4.285
2695,11/21/2021 2:47,966,-0.9384,0,0.6,85.98,51.9,0,0,4.285
2696,11/21/2021 2:57,965.69,-0.8904,0,0.6,85.54,51.9,0,0,4.2862
2697,11/21/2021 3:07,965.42,-0.9016,0,0.6,85.39,46.16,0,0,4.285
2698,11/21/2021 3:17,965.2,-0.6533,0,0.6,83.18,208.47,0,0,4.285
2699,11/21/2021 3:27,964.88,-0.6759,0,0.6,83.12,122.55,0,0,4.2862
2700,11/21/2021 3:37,964.85,-0.2357,0,0.6,80.47,93.22,0,0,4.285
2701,11/21/2021 3:47,964.59,-0.2161,0,0.6,80.9,97.82,0,0,4.285
2702,11/21/2021 3:57,964.38,-0.3866,0,0.6,81.67,186.98,0,0,4.285
2703,11/21/2021 4:07,964.09,-0.3418,0,0.6,81.74,126.38,0,0,4.2904
2704,11/21/2021 4:17,964.02,-0.1825,0,0.6,80.71,81.01,0,0,4.285
2705,11/21/2021 4:27,963.99,-0.1379,0,0.6,81.33,206.24,0,0,4.285
2706,11/21/2021 4:37,964.3,-0.2271,0,0.6,82.35,31.45,0,0,4.288
2707,11/21/2021 4:47,964.1,-0.2438,0,0.6,82.19,113,0,0,4.285
2708,11/21/2021 4:57,963.76,-0.4118,0,0.6,82.78,82.27,0,0,4.285
2709,11/21/2021 5:07,963.73,-0.4566,0,0.6,82.63,68.66,0,0,4.2856
2710,11/21/2021 5:17,963.73,-0.479,0,0.6,82.18,66,0,0,4.285
2711,11/21/2021 5:27,963.53,-0.381,0,0.6,82.71,128.35,0,0,4.285
2712,11/21/2021 5:37,963.38,-0.3278,0,0.6,82.64,129.9,0,0,4.2856
2713,11/21/2021 5:47,963.17,-0.1741,0,0.6,82.65,98.15,0,0,4.285
2714,11/21/2021 5:57,963.26,-0.381,0,0.6,84.31,60.4,0,0,4.285
2715,11/21/2021 6:07,963.44,-0.3978,0,0.6,86.22,57.3,0,0,4.285
2716,11/21/2021 6:17,963.35,-0.213,0,0.6,85.59,44.34,0,0,4.2868
2717,11/21/2021 6:27,963.48,-0.174,0,0.6,86.78,66.95,0,0,4.285
2718,11/21/2021 6:37,963.51,-0.0071,0,0.6,89.16,250.62,0,0,4.285
2719,11/21/2021 6:47,963.67,-0.5434,0,0.6,95.95,279.23,0,0,4.2862
2720,11/21/2021 6:57,964.15,-0.8707,0,0.6,94.52,284.85,0,0,4.285
2721,11/21/2021 7:07,964.58,-1.4384,0,0.6,90.58,298.33,0,0,4.285
2722,11/21/2021 7:17,964.72,-1.6214,0,0.6,88.1,310.25,0,0,4.2856
2723,11/21/2021 7:27,964.9,-1.8107,0,0.6,88.08,293.7,0,0,4.285
2724,11/21/2021 7:37,965.13,-1.9605,0,0.6,83.77,232.07,0,0,4.285
2725,11/21/2021 7:47,965.36,-2.0904,0,0.6,82.42,289.35,0,0,4.2862
2726,11/21/2021 7:57,965.64,-2.4591,0,0.6,81.37,296.22,0,0,4.2898
2727,11/21/2021 8:07,965.94,-3.0503,0,0.6,80.67,306.9,0,0,4.285
2728,11/21/2021 8:17,966.28,-3.2626,0,0.6,80.85,300.72,0,0,4.285
2729,11/21/2021 8:27,966.81,-3.732,0,0.6,79.52,315.47,0,0,4.2868
2730,11/21/2021 8:37,967.01,-4.3632,0,0.6,79.55,287.95,0,0,4.285
2731,11/21/2021 8:47,967.36,-4.6543,0,1.11,81.01,271.79,0,0,4.285
2732,11/21/2021 8:57,967.72,-5.1565,0,2.01,87.35,316.16,0,0,4.285
2733,11/21/2021 9:07,968.01,-5.7572,0,3.61,92.82,290.76,0,0,4.285
2734,11/21/2021 9:17,968.4,-6.2434,0,9.75,92.97,291.74,0,0,4.285
2735,11/21/2021 9:27,968.62,-6.2969,0,23.12,85.79,257.33,0,0,4.2934
2736,11/21/2021 9:37,968.85,-6.2938,0,26.76,82.07,205.8,0,0,4.3066
2737,11/21/2021 9:47,969.01,-6.2277,0,31.37,80.43,275.44,0,0,4.3228
2738,11/21/2021 9:57,969.05,-6.2749,0,32.87,77.57,277.83,0,0,4.3426
2739,11/21/2021 10:07,969.11,-6.3598,0,38.61,76.44,300.72,0,0,4.3678
2740,11/21/2021 10:17,969.18,-6.3063,0,43,77.1,303.38,0,0,4.3798
2741,11/21/2021 10:27,969.27,-6.1741,0,44,76.31,275.31,0,0,4.3618
2742,11/21/2021 10:37,969.6,-6.3445,0,43.25,77.52,245.27,0,0,4.3673
2743,11/21/2021 10:47,969.85,-6.5563,0,61.89,76.57,289.62,0,0,4.3678
2744,11/21/2021 10:57,970.01,-6.6041,0,61.62,73.77,295.81,0,0,4.3612
2745,11/21/2021 11:07,970.13,-6.7157,0,56.75,72.32,242.04,0,0,4.3769
2746,11/21/2021 11:17,970.41,-7.1516,0,46,77.11,283.18,0,0,4.3618
2747,11/21/2021 11:27,970.56,-7.3063,0,65.25,78.34,280.65,0,0,4.3685
2748,11/21/2021 11:37,970.7,-6.9844,0,85.5,73.02,303.25,0,0,4.363
2749,11/21/2021 11:47,970.88,-6.9556,0,83.75,71.72,283.05,0,0,4.3721
2750,11/21/2021 11:57,971.06,-6.7636,0,71.24,70.74,282.74,0,0,4.3606
2751,11/21/2021 12:07,971.12,-7.0164,0,72.75,70.39,246.81,0,0,4.3751
2752,11/21/2021 12:17,971.11,-6.7668,0,78.5,71.14,272.64,0,0,4.363
2753,11/21/2021 12:27,971.03,-6.8628,0,116.13,72.26,287.1,0,0,4.3841
2754,11/21/2021 12:37,971,-6.8436,0,78.26,72.91,247.65,0,0,4.3727
2755,11/21/2021 12:47,971.06,-6.4647,0,64.75,72.8,268.16,0,0,4.368
2756,11/21/2021 12:57,970.7,-6.0575,0,141.12,72.43,258.31,0,0,4.3696
2757,11/21/2021 13:07,970.75,-6.3096,0,80.76,72.07,278.25,0,0,4.3618
2758,11/21/2021 13:17,970.73,-6.4139,0,65.63,72.8,277.84,0,0,4.3865
2759,11/21/2021 13:27,970.68,-6.6105,0,73.5,72.96,273.18,0,0,4.3618
2760,11/21/2021 13:37,970.79,-6.2214,0,83.37,71.3,282.59,0,0,4.3823
2761,11/21/2021 13:47,970.84,-5.9257,0,86.5,71.01,264.77,0,0,4.3624
2762,11/21/2021 13:57,970.95,-6.0482,0,77.89,71.06,303.83,0,0,4.3696
2763,11/21/2021 14:07,970.95,-6.0732,0,75.88,70.97,263.93,0,0,4.3612
2764,11/21/2021 14:17,971.15,-6.2623,0,63.87,71.56,294.55,0,0,4.3757
2765,11/21/2021 14:27,971.18,-6.4264,0,65.12,71.85,260.29,0,0,4.3648
2766,11/21/2021 14:37,971.29,-6.423,0,76.24,72.04,268.84,0,0,4.3703
2767,11/21/2021 14:47,971.32,-6.5405,0,60.99,73.41,267.72,0,0,4.3684
2768,11/21/2021 14:57,971.29,-6.5436,0,62.51,73.2,265.19,0,0,4.36
2769,11/21/2021 15:07,971.49,-6.5375,0,60.5,73.24,284.41,0,0,4.3715
2770,11/21/2021 15:17,971.61,-6.5915,0,52,72.82,226.58,0,0,4.3606
2771,11/21/2021 15:27,971.68,-6.6104,0,55.37,72.24,247.36,0,0,4.3865
2772,11/21/2021 15:37,971.82,-6.834,0,40.01,71.83,229.69,0,0,4.3618
2773,11/21/2021 15:47,971.95,-6.8756,0,35.75,71.03,268.43,0,0,4.3825
2774,11/21/2021 15:57,972.13,-6.9332,0,32.86,72.28,232.35,0,0,4.3636
2775,11/21/2021 16:07,972.25,-6.8756,0,36.37,71.18,266.75,0,0,4.3666
2776,11/21/2021 16:17,972.37,-6.9556,0,27.88,71.85,285.7,0,0,4.366
2777,11/21/2021 16:27,972.52,-7.0229,0,22,72.66,309.01,0,0,4.363
2778,11/21/2021 16:37,972.6,-7.3774,0,10.5,73.82,274.61,0,0,4.3666
2779,11/21/2021 16:47,972.7,-7.5817,0,7,74.11,265.32,0,0,4.3642
2780,11/21/2021 16:57,972.73,-7.8102,0,4.76,74.39,302.67,0,0,4.3528
2781,11/21/2021 17:07,972.8,-7.9677,0,2.74,73.63,274.33,0,0,4.3468
2782,11/21/2021 17:17,972.93,-8.1683,0,1.38,73.9,281.91,0,0,4.3432
2783,11/21/2021 17:27,973.04,-8.4403,0,0.6,75.71,282.2,0,0,4.3414
2784,11/21/2021 17:37,973.22,-8.6135,0,0.6,76.18,277.86,0,0,4.339
2785,11/21/2021 17:47,973.31,-8.7572,0,0.6,75.77,253.85,0,0,4.3342
2786,11/21/2021 17:57,973.46,-8.935,0,0.6,75.56,246.39,0,0,4.3342
2787,11/21/2021 18:07,973.43,-9.1272,0,0.6,76.84,175.91,0,0,4.3312
2788,11/21/2021 18:17,973.51,-9.2758,0,0.6,77.11,262.25,0,0,4.3264
2789,11/21/2021 18:27,973.7,-9.4255,0,0.6,77.81,251.57,0,0,4.3246
2790,11/21/2021 18:37,973.82,-9.5896,0,0.6,78.66,255.5,0,0,4.321
2791,11/21/2021 18:47,973.77,-9.7371,0,0.6,79.22,255.5,0,0,4.321
2792,11/21/2021 18:57,973.9,-9.8644,0,0.6,79.18,248.2,0,0,4.3222
2793,11/21/2021 19:07,974.02,-10.037,0,0.6,80.32,251.3,0,0,4.3168
2794,11/21/2021 19:17,974.05,-10.1585,0,0.6,80,262.4,0,0,4.315
2795,11/21/2021 19:27,974.07,-10.2072,0,0.6,79.11,261.52,0,0,4.3102
2796,11/21/2021 19:37,974.2,-10.3535,0,0.6,79.52,262.08,0,0,4.3102
2797,11/21/2021 19:47,974.18,-10.483,0,0.6,79.72,281.36,0,0,4.309
2798,11/21/2021 19:57,974.1,-10.5425,0,0.6,78.61,259.48,0,0,4.3042
2799,11/21/2021 20:07,974.16,-10.6441,0,0.6,77.92,259.02,0,0,4.3054
2800,11/21/2021 20:17,974.22,-10.771,0,0.6,78.2,251.3,0,0,4.303
2801,11/21/2021 20:27,974.27,-10.8663,0,0.6,79.3,240.52,0,0,4.303
2802,11/21/2021 20:37,974.32,-10.9124,0,0.6,79.46,240.1,0,0,4.3024
2803,11/21/2021 20:47,974.33,-11.0048,0,0.6,80.03,240.52,0,0,4.297
2804,11/21/2021 20:57,974.3,-11.172,0,0.6,81.38,241.5,0,0,4.297
2805,11/21/2021 21:07,974.23,-11.2111,0,0.6,81.56,241.5,0,0,4.2982
2806,11/21/2021 21:17,974.14,-11.3433,0,0.6,82.84,241.5,0,0,4.297
2807,11/21/2021 21:27,974.12,-11.4402,0,0.6,83.24,240.38,0,0,4.297
2808,11/21/2021 21:37,974.17,-11.5338,0,0.6,83.92,240.1,0,0,4.2946
2809,11/21/2021 21:47,974.13,-11.6607,0,0.6,84.64,240.1,0,0,4.291
2810,11/21/2021 21:57,974.09,-11.7436,0,0.6,85.17,240.1,0,0,4.291
2811,11/21/2021 22:07,974.08,-11.8307,0,0.6,85.56,240.1,0,0,4.294
2812,11/21/2021 22:17,974.11,-11.8959,0,0.6,85.86,240.1,0,0,4.291
2813,11/21/2021 22:27,974.15,-11.9472,0,0.6,86.25,240.1,0,0,4.291
2814,11/21/2021 22:37,974.18,-12.0384,0,0.6,86.41,240.1,0,0,4.2922
2815,11/21/2021 22:47,974.25,-12.185,0,0.6,87.14,240.1,0,0,4.2886
2816,11/21/2021 22:57,974.21,-12.2768,0,0.6,87.46,240.1,0,0,4.285
2817,11/21/2021 23:07,974.11,-12.3985,0,0.6,87.61,240.1,0,0,4.288
2818,11/21/2021 23:17,974.01,-12.4799,0,0.6,87.84,240.1,0,0,4.285
2819,11/21/2021 23:27,973.97,-12.5798,0,0.6,88.01,240.1,0,0,4.285
2820,11/21/2021 23:37,974.05,-12.6577,0,0.6,88.17,240.1,0,0,4.2874
2821,11/21/2021 23:47,974.05,-12.7732,0,0.6,88.55,240.1,0,0,4.285
2822,11/21/2021 23:57,973.98,-12.8702,0,0.6,88.48,240.1,0,0,4.285
2823,11/22/2021 0:07,973.97,-12.9716,0,0.6,88.67,240.1,0,0,4.2844
2824,11/22/2021 0:17,973.83,-13.0992,0,0.6,88.91,240.1,0,0,4.2814
2825,11/22/2021 0:27,973.7,-13.1896,0,0.6,89.22,240.1,0,0,4.279
2826,11/22/2021 0:37,973.68,-13.258,0,0.6,89.44,240.1,0,0,4.279
2827,11/22/2021 0:47,973.57,-13.3072,0,0.6,89.49,240.1,0,0,4.282
2828,11/22/2021 0:57,973.51,-13.3558,0,0.6,89.65,240.1,0,0,4.279
2829,11/22/2021 1:07,973.44,-13.4128,0,0.6,89.93,240.1,0,0,4.2766
2830,11/22/2021 1:17,973.39,-13.428,0,0.6,89.84,240.1,0,0,4.276
2831,11/22/2021 1:27,973.31,-13.52,0,0.6,90.09,240.1,0,0,4.273
2832,11/22/2021 1:37,973.3,-13.5848,0,0.6,90.44,240.1,0,0,4.273
2833,11/22/2021 1:47,973.28,-13.5506,0,0.6,90.25,240.1,0,0,4.2754
2834,11/22/2021 1:57,973.14,-13.5354,0,0.6,90.11,240.1,0,0,4.273
2835,11/22/2021 2:07,973.17,-13.6266,0,0.6,90.41,240.1,0,0,4.273
2836,11/22/2021 2:17,973.13,-13.6687,0,0.6,90.4,240.1,0,0,4.276
2837,11/22/2021 2:27,973.08,-13.7112,0,0.6,90.42,240.1,0,0,4.273
2838,11/22/2021 2:37,973.11,-13.7302,0,0.6,90.31,240.1,0,0,4.2724
2839,11/22/2021 2:47,973.19,-13.7644,0,0.6,90.34,240.1,0,0,4.2736
2840,11/22/2021 2:57,973.29,-13.884,0,0.6,90.64,240.1,0,0,4.267
2841,11/22/2021 3:07,973.37,-13.9767,0,0.6,90.86,240.1,0,0,4.267
2842,11/22/2021 3:17,973.3,-13.9611,0,0.6,90.86,240.1,0,0,4.2706
2843,11/22/2021 3:27,973.18,-13.9845,0,0.6,90.84,240.1,0,0,4.267
2844,11/22/2021 3:37,973.07,-13.784,0,0.6,90.62,240.1,0,0,4.267
2845,11/22/2021 3:47,973.19,-13.5848,0,0.6,90.38,240.1,0,0,4.267
2846,11/22/2021 3:57,973.2,-13.4511,0,0.6,90.11,240.1,0,0,4.2706
2847,11/22/2021 4:07,973.27,-13.3261,0,0.6,90.02,240.1,0,0,4.267
2848,11/22/2021 4:17,973.14,-13.2276,0,0.6,90.02,240.1,0,0,4.267
2849,11/22/2021 4:27,973.08,-13.1669,0,0.6,89.92,240.1,0,0,4.27
2850,11/22/2021 4:37,972.98,-13.0842,0,0.6,89.98,240.1,0,0,4.267
2851,11/22/2021 4:47,972.93,-12.9863,0,0.6,89.88,240.1,0,0,4.267
2852,11/22/2021 4:57,972.77,-12.919,0,0.6,89.65,240.1,0,0,4.2688
2853,11/22/2021 5:07,972.6,-12.7881,0,0.6,89.66,240.1,0,0,4.267
2854,11/22/2021 5:17,972.66,-12.7288,0,0.6,89.45,240.1,0,0,4.267
2855,11/22/2021 5:27,972.83,-12.6652,0,0.6,89.49,240.1,0,0,4.2652
2856,11/22/2021 5:37,972.8,-12.5576,0,0.6,89.4,240.1,0,0,4.267
2857,11/22/2021 5:47,972.78,-12.4651,0,0.6,89.2,240.1,0,0,4.2664
2858,11/22/2021 5:57,972.78,-12.3319,0,0.6,89.24,240.1,0,0,4.2664
2859,11/22/2021 6:07,972.63,-12.2584,0,0.6,88.71,240.1,0,0,4.2658
2860,11/22/2021 6:17,972.62,-12.1593,0,0.6,88.77,240.1,0,0,4.2628
2861,11/22/2021 6:27,972.47,-12.1338,0,0.6,88.32,240.1,0,0,4.2646
2862,11/22/2021 6:37,972.59,-12.0971,0,0.6,88.54,240.1,0,0,4.2622
2863,11/22/2021 6:47,972.82,-12.0274,0,0.6,88.45,240.1,0,0,4.2616
2864,11/22/2021 6:57,972.7,-11.98,0,0.6,87.98,240.1,0,0,4.261
2865,11/22/2021 7:07,972.76,-11.9215,0,0.6,88.05,240.1,0,0,4.2622
2866,11/22/2021 7:17,972.65,-11.9068,0,0.6,87.75,240.1,0,0,4.261
2867,11/22/2021 7:27,972.57,-11.8706,0,0.6,87.46,240.1,0,0,4.261
2868,11/22/2021 7:37,972.41,-11.867,0,0.6,87.32,240.1,0,0,4.2628
2869,11/22/2021 7:47,972.41,-11.7835,0,0.6,87.58,240.1,0,0,4.261
2870,11/22/2021 7:57,972.44,-11.6752,0,0.6,87.76,240.1,0,0,4.2628
2871,11/22/2021 8:07,972.44,-11.7328,0,0.6,87.05,240.1,0,0,4.264
2872,11/22/2021 8:17,972.42,-11.6459,0,0.6,87.33,240.1,0,0,4.261
2873,11/22/2021 8:27,972.44,-11.5986,0,0.6,86.79,240.1,0,0,4.261
2874,11/22/2021 8:37,972.59,-11.469,0,0.6,87.06,240.1,0,0,4.2634
2875,11/22/2021 8:47,972.68,-11.433,0,2.62,86.15,240.1,0,0,4.261
2876,11/22/2021 8:57,972.75,-11.3615,0,4.49,86.27,240.1,0,0,4.261
2877,11/22/2021 9:07,972.73,-11.1684,0,8.25,86.06,240.1,0,0,4.2622
2878,11/22/2021 9:17,972.77,-11.0404,0,12.01,85.43,240.1,0,0,4.2688
2879,11/22/2021 9:27,972.78,-10.8912,0,17.64,84.79,240.1,0,0,4.2892
2880,11/22/2021 9:37,972.75,-10.7675,0,20.63,84.39,240.1,0,0,4.3138
2881,11/22/2021 9:47,972.68,-10.5565,0,24.75,83.88,240.1,0,0,4.3384
2882,11/22/2021 9:57,972.56,-10.462,0,25.99,83.63,240.1,0,0,4.3642
2883,11/22/2021 10:07,972.64,-10.3047,0,31.37,83.68,240.1,0,0,4.3883
2884,11/22/2021 10:17,972.7,-10.0163,0,36.26,83.7,240.1,0,0,4.3648
2885,11/22/2021 10:27,972.7,-9.8367,0,36.37,83.1,240.1,0,0,4.369
2886,11/22/2021 10:37,972.65,-9.6754,0,41.75,82.78,240.1,0,0,4.3672
2887,11/22/2021 10:47,972.64,-9.3677,0,46.01,82.13,240.1,0,0,4.3691
2888,11/22/2021 10:57,972.72,-9.1407,0,50.5,81.59,240.1,0,0,4.3618
2889,11/22/2021 11:07,972.64,-8.7504,0,56.38,80.06,240.1,0,0,4.3769
2890,11/22/2021 11:17,972.52,-8.4935,0,58.24,79.16,240.1,0,0,4.3654
2891,11/22/2021 11:27,972.46,-8.2376,0,62.89,77.32,240.1,0,0,4.3733
2892,11/22/2021 11:37,972.44,-7.9186,0,75.74,75.75,240.1,0,0,4.3594
2893,11/22/2021 11:47,972.58,-7.4389,0,71.01,73.86,240.1,0,0,4.3715
2894,11/22/2021 11:57,972.43,-7.2902,0,75.11,70.29,240.1,0,0,4.3732
2895,11/22/2021 12:07,972.26,-6.8116,0,78.25,68.1,240.1,0,0,4.3606
2896,11/22/2021 12:17,972.08,-6.9428,0,73.24,66.41,240.1,0,0,4.3758
